"﻿""lat""",long,author,year,month,day,hour,minute,text,hashtags,search_term,id,State
43.7926866,-116.7398396,JorieFreeman,2013,3,22,17,44,I now remember why I hate Idaho drivers...dick!,,dick,4264155650710879421,ID
38.83727981,-84.52289438,TrentOBanion21,2013,3,22,17,44,@NativeFlash22 is a dick lol,,dick,-7401117055061734654,KY
51.6304966754,0.421186636143,dankitoliharry,2013,3,22,17,44,@Specky47 @horsey1981 @golfrichcollins @tommycarr3 @Therapy6Iron grant + dick #stop the silly talk plebs,#stop,dick,-2405633540023660363,UNKNOWN
36.0854400047,-115.148708714,christy_eagle,2013,3,22,17,43,Getting in a cab by myself is kinda scary..TF am I supposed to do if this fucker just takes off with me..lol,,fucker,9172877135550621579,NV
34.188984287,-116.037732548,amandajeeean,2013,3,22,17,42,"my step dad made me share my turkey bacon with him earlier, fucker",,fucker,4824935596764073562,CA
53.2948218472,-3.00089769328,hanoversocial,2013,3,22,17,44,“@leannef55: @hanoversocial can't beat homemade egg and chips! ;-)” agree! Not sure I came up for air! #deathrowmeal,#deathrowmeal,beat,-1254240617699502214,England
0.0,0.0,JimHxn,2013,3,22,17,44,"To be fair, I reckon San Marino could beat Bhutan.",,beat,-6621070196923613642,UNKNOWN
40.452099,-74.271124,alexisragusa21,2013,3,22,17,43,Me and Jaclyn literally ass rape seasons of love when it comes on,,rape,-423544650926562416,NJ
51.61975145,-3.9520944,MasumMeah,2013,3,22,17,37,@aminali101 @Mrs_Malik_RZM Justin watch out shel stab you,,stab,-4100015409723931037,UNKNOWN
0.0,0.0,missdijah16,2013,3,22,17,36,TBH The minute you called me a Bitch I wanted to stab you but instead I realize how it's better off this way,,stab,5002914277791595161,UNKNOWN
44.9524295,-93.2862658,iGigglesAlot,2013,3,22,17,44,"""najma let's go to the Y we gotta work out"" lmfaoooo najma? Me? As in najma hassan, go to the gym ? To work out? Lol shoot yourself",,shoot,-4351568990569034216,MN
29.78782811,-95.13073561,sydnooo,2013,3,22,17,59,Uuuuuuggggggghhhhhhhh fuck this.,,fuck,-2883204781950690858,TX
51.600469867,-1.24626155751,FXCKJACK,2013,3,22,17,59,"""Hi can do you me a shout out please""

fuck off",,fuck,-1752485404782405183,England
42.74670449,-87.83834993,DulceBennytez,2013,3,22,17,59,"Not telling anyone shit anymore,",,shit,5515365108315727084,WI
33.7115212391,-84.1591585335,_ColorfulKush,2013,3,22,17,59,When Niggas Make A Mistake And Push Against Yo Tittie Like . DAMN That Shit Be Hurting .,,shit,5833781091960615102,GA
39.9871523492,-78.5842152593,HeyyJozalyn,2013,3,22,17,59,The worst thing ever is when you're talking about something you really love to someone and you can just tell that they don't give a shit.,,shit,8398565449942092143,PA
25.66869776,-80.384265593,RealWaspyWalker,2013,3,22,17,59,Chilling ass day for the first day or spring break :3,,ass,-6234309876614469875,FL
42.8583089076,-87.9356633966,BreannaMarcella,2013,3,22,17,59,"@ericrocket84 Jessica is coming now, too &amp; he'll reply. His lazy ass is prolly worn out from that placement test.",,ass,-7928238451597467042,WI
10.67887165,-61.5535853,indiesoultt,2013,3,22,17,59,Idly reflecting on the ppl I work with and how many of them are assholes and suddenly struck that by thinking of this makes me an asshole,,asshole,7594942464378215287,Port of Spain
39.61872558,-75.79987273,McTootin,2013,3,22,17,59,Some asshole pretending to be my conscience texted me. I think it's a girl or a womanly man judging by the way they text.,,asshole,-3216727842046011843,MD
-37.7705744027,144.996089416,GuidoTresoldi,2013,3,22,17,56,@MissTovah @LusciousLani @samsimmonss @ElenaJeffreys 'nigger' and 'faggot' are very different from prostitute. These are disparaging terms,,nigger,-7059580374542857167,VIC
25.4859335667,-80.4125701333,Pieola,2013,3,22,17,58,Her faggot ass is tryna get me to show her my vagina. Wtf do you think this is?!,,faggot,-5160579750599374866,FL
40.9847908626,-73.8200664482,ZineAFC,2013,3,22,17,59,"@MaloneyAFC oh my, what a cunt.",,cunt,-6840770283389514087,NY
51.1724461522,-1.7927948758,lucy_collis,2013,3,22,17,59,"@LisaRose_16 your a cunt, you should be showing your support at this sad time in my life! #hateyou xx",#hateyou,cunt,-8361247700229405812,UNKNOWN
53.3478227497,-1.43066282302,CallumPJDrew,2013,3,22,17,58,@pige0ndetective @_sharmon whadda cunt,,cunt,-1357946513565664372,England
53.7234006823,-1.72659527511,CharlotteSwithy,2013,3,22,17,58,"I HATE the word ""cunt""",,cunt,7197642136656329741,UNKNOWN
41.3295852165,-81.7218858899,Cam_Fiff,2013,3,22,17,59,You are a whore...,,whore,7835617206330388328,OH
0.0,0.0,naCocacola,2013,3,22,17,59,maybe cus shes a whore.,,whore,-2743295794561582325,UNKNOWN
-37.7705935076,144.996102007,GuidoTresoldi,2013,3,22,17,58,@MissTovah in this context 'whore' would be a disparaging term.,,whore,-4075121419915293619,VIC
30.2821021512,-81.8357303986,Silly_Griner,2013,3,22,17,59,"Since @Skatelifeniggas is getting some dick tonight, I'll stay home and cuddle my baby Netflixxxxx. 😘",,dick,-3828700298118028431,FL
37.7155312,-89.2120064,Twillis_FTD,2013,3,22,17,59,The only thing a chick can get from me is hard Dick and bubble gum,,dick,3952193797207485106,IL
41.5682318273,-73.0985156863,NickGentil,2013,3,22,17,59,Pussy money weed codeine she say this dick feel like morphine,,dick,-8397411217075253396,CT
36.2085039,-86.8930689,tyson_obannon,2013,3,22,17,59,@blake_obannon shady fucker...,,fucker,6557816900753946986,TN
51.6550798416,-3.81192493439,AJHamilton_,2013,3,22,17,59,"Called Robson kanu shit, fucker scores the winner. #wellsonewales",#wellsonewales,fucker,7512497037003743396,Wales
29.5057662777,-95.1147222472,Reckless_josh,2013,3,22,17,58,“@CristinaCrazed: @Reckless_josh I dare you fucker:b”come get chu a good old ass kickin gangsta !,,fucker,5989753865400386468,TX
55.9358160105,-3.25564878993,marnold1980,2013,3,22,17,59,@darren_hayden #NashTaeTheChippy ye cannae beat it eh? X,#NashTaeTheChippy,beat,-7121955220942007632,UNKNOWN
46.8224460667,-114.03922625,ashkees,2013,3,22,17,58,@kenzietobiason my camera role consists of rape sloth pictures and pictures of my dog. The two things I love most in life. 🐒,,rape,-587760494822065887,MT
43.1648248939,-79.2498958972,rozzieEngemann,2013,3,22,17,57,#yougetmajorpointsif you try and not rape me on the first hangout,#yougetmajorpointsif,rape,1781389126663627496,ON
53.2768802967,-110.02938003,kinaschuk,2013,3,22,17,59,@DeanWenzel @tkirkpatrickyll @kwenz13 @psc_6 probably a scar from when I stab him with my skate.,,stab,-718719030860205897,AB
38.8411183656,-97.697181143,paperplatetop,2013,3,22,17,59,@sascuatch12 hey man shoot me a text or something,,shoot,-6376249605385474459,KS
-22.1277647512,-45.0532394182,0psday,2013,3,22,17,59,"You shoot me down, but I won't fall. I am titaniummmm",,shoot,6851121594748734091,MG
54.279407446,-0.410541592449,Jamleesimpson,2013,3,22,18,14,Love it how my mums cunt of a boyfriend came in said hello to everyone apart from me? IGNORANT SHIT!!,,shit,7652796372206908563,UNKNOWN
34.0625297985,-118.426511605,realdanmonaco,2013,3,22,18,14,Ass so phat think I'm gonna have to request a lap dance. #swirve,#swirve,ass,484814902649102867,CA
36.3112521167,-115.198516833,giannahoskins,2013,3,22,18,14,You're a fake bitch and he's an asshole. You'll work out perfectly 💁,,asshole,-494165497879373687,NV
45.1879367,-75.5832624,TheeSydneey,2013,3,22,18,14,My dad actually just said it looks like selena gomez is getting fat #asshole,#asshole,asshole,-4567026437262619928,ON
29.5487399306,-98.6041295529,michelle_jale,2013,3,22,18,14,@NataliaTuemee take me next time asshole 💕,,asshole,1587027017617943625,TX
0.0,0.0,Yasmiin_Cuevas,2013,3,22,18,13,asshole by nature. ;),,asshole,-2155274818071540892,UNKNOWN
32.1619236376,-110.94400554,MarioTheeBarber,2013,3,22,18,13,"I'm in asshole, ohh well.",,asshole,-3256430495673174760,AZ
0.0,0.0,YoungSleepy32,2013,3,22,18,14,@WallisCooper Called me a nigger,,nigger,-5092307721398667248,UNKNOWN
41.74033845,-87.8122156833,Keagann_,2013,3,22,18,13,"@cassidybrooke_ want me to do yours?
 Yeah I know but I haven't seen faggot!&lt;3",,faggot,7057845273597357987,IL
0.0,0.0,BeausSnapback_,2013,3,22,18,14,@James_Yammouni JAMES STOP BEING A CUNT AND BE MY 4/5 PLEASEEE FOLLOW MEE xx,,cunt,-7355759690053758480,UNKNOWN
54.279407446,-0.410541592449,Jamleesimpson,2013,3,22,18,14,Love it how my mums cunt of a boyfriend came in said hello to everyone apart from me? IGNORANT SHIT!!,,cunt,7652796372206908563,UNKNOWN
33.92801,35.6319,JaiirMassoud1,2013,3,22,18,14,"""@Sabine_Haddad: At least a prostitute makes money for being a whore. You on the other hand, do that shit for free."" True Dat",,whore,-2713965138122975768,Mount Lebanon
37.7766221,-122.2276748,ruffaguchenez,2013,3,22,18,13,"""@jesterian: RT for a SO!""- whore!",,whore,-4200236548775992445,CA
39.5162906824,-76.1579865497,zoeyweaaver,2013,3,22,18,13,“@emily_etkins: Sometimes the hardest thing and the right thing are the same” you better be talking about finding your prom dress whore,,whore,-496979952403617150,MD
32.8338353264,-96.9510662188,ry_towns,2013,3,22,18,13,@SteviBoo22 *whore,,whore,1848572600204741735,TX
51.5424150182,-0.523222284392,Bucks__x,2013,3,22,18,14,@OtownRAVER your such a dick. You can shove that red wine up your arse and have slugs for eyebrows :),,dick,-8293496385307875385,UNKNOWN
40.6896318167,-73.9066726667,nfoust412,2013,3,22,18,14,@KareemyGoodness dancing like a mother fucker in front of me.,,fucker,607164566890809640,NY
53.7341393723,-0.413315664172,MrJaysun,2013,3,22,18,12,Seriously getting sick of some people. Why gloat about everything you do i dont give a shit fucker,,fucker,7735388425653888355,England
0.0,0.0,8C,2013,3,22,18,14,"think rape culture doesn't exist? well, troglodyte, this pithy statistic will be sure to change your mind when it's retweeted into your view",,rape,-3705882643070255942,UNKNOWN
39.99811916,-83.00911864,lbarnes321,2013,3,22,18,8,"My goal tonight, get buck wild and maybe stab someone ;)",,stab,8261570244877639839,OH
53.2242208,-1.3046426,sector_CJ15,2013,3,22,18,14,Yes shoot her you fool. #TheWalkingDead,#TheWalkingDead,shoot,-1425570427532786617,UNKNOWN
34.1294928,-116.3840574,C_M1LLS,2013,3,22,18,29,"If you're already graduated, why the fuck would you go to a HIGHSCHOOL prom? You look stupid.",,fuck,-952012254401576114,CA
30.4829271155,-97.563551239,WillieGOTlemons,2013,3,22,18,29,@AV_LSC1 I just shook my head at the bitch.,,bitch,-2556362597411540968,TX
51.52225,-3.14229,Becky_Rhian,2013,3,22,18,29,#thewalkingdead Andrea does my head in. She's taken Lori's place now. Dumb ass woman. Kill her please Phillip Governor love me,#thewalkingdead,ass,-6255606057939092854,Wales
42.4581291061,-96.3444209286,cassieandroy,2013,3,22,18,29,Oh I forgot to revolve my life around your crazy ass #sorrynotsorry,#sorrynotsorry,ass,-5530507014406212875,IA
31.7559492612,-106.48419575,jaaysunn,2013,3,22,18,28,Fucking asshole,,asshole,-4923375753555249386,TX
38.995595932,-77.393529892,LGM2316,2013,3,22,18,28,@EdithhNocelothh nigger shut up,,nigger,-8520032280916091387,VA
25.32246,55.3868,karam0beid,2013,3,22,18,26,@RashidAlshaikh @yallbetrippinn @KledAli @KareemAbuasi ya! I mean I'm moefats chubby little nigger dog thing! There's only one and its meh,,nigger,-1877737075194876389,Sharjah
42.3131076982,-83.3816020475,TravieeBoyy,2013,3,22,18,25,"@Jbrandon215 did you just say my dude, don't call me that since I can't call you bud , nigger ! And if heather can't go glow skating I will",,nigger,2456757665445642403,MI
30.4828363485,-97.5636740724,WillieGOTlemons,2013,3,22,18,24,I'd never call someone a cracker or wetback or nigger. That's just fucked up,,nigger,-3607390856603093460,TX
45.4084120462,-74.1358892801,Selrauhlnur,2013,3,22,18,29,YOU FAGGOT YOU @igomezzrauhl http://t.co/Gw3NhcxX3G,,faggot,670708230650420019,QC
33.9535819377,-84.5184906501,LuisEsTuPapi,2013,3,22,18,29,I want that faggot to mention me back.,,faggot,8674640196670069962,GA
43.6434191,-79.7220728,Ahsan_YG,2013,3,22,18,28,"LMFAOOO WTFFF IM JUST TALKING TO MY CZN AND I LOOK, AND HES A SLEEP -.- #FAGGOT",#FAGGOT,faggot,-4385646372370687902,ON
41.2319715131,-96.1687671508,vannahkennison,2013,3,22,18,27,i feel like watching retarded movies and cuddling because im a faggot,,faggot,5677559633879317445,NE
52.0382520743,-0.32220329158,lukemustafa,2013,3,22,18,29,@iCudGivATityFuk @__njkisagft she really looks like a cunt. Find a hacker to remove that zoo animal off twitter.,,cunt,1595944852877620305,UNKNOWN
54.9521345273,-1.559895924,Beesknees_Chris,2013,3,22,18,29,@piersmorgan is there an award for being a cunt? No!!! Shame :-(,,cunt,23566343125095076,UNKNOWN
53.3754535,-6.2795078,I_AM_LIAM_T,2013,3,22,18,28,"@KatePhizzle I cant reply but I can read them, my phones being a cunt :'(",,cunt,8421160999726244723,Dublin
39.7567510846,-77.5785901484,trend_whore,2013,3,22,18,29,"I'm at Lost Boys Hideout (Waynesboro, PA) http://t.co/MUbzAgsTQX",,whore,1862961106848841803,PA
28.8450197,-97.875329,MandiBunnie,2013,3,22,18,28,"I was googling, and this comes up. Google, ya dirty whore!(;  #fuckbuddy http://t.co/IyCB70fIS7",#fuckbuddy,whore,-7803424956987938783,TX
29.5933621656,-98.3401259222,kimburleeannn,2013,3,22,18,29,“@MarkDaniel94: ALL bitches suck dick.... Except KIM she's to TRILL for that shit!” Lawd yes 🙌,,dick,1388160989769275402,TX
40.4535889434,-80.1747365075,zach_hanczar27,2013,3,22,18,28,"This new Manager at the lube says to me,""this your new hangout? I see you all the time.    Dat fucker don know me",,fucker,8748429214975536023,PA
53.31773418,-6.36817043,Jadi_Ox,2013,3,22,18,28,The poor fucker,,fucker,3609567234975534907,Dublin
40.8889813,-73.9040745,isabetha13,2013,3,22,18,27,@Corkyffs stop it Fucker !did you clean your wound?,,fucker,3941161941299610069,NY
36.3995173,-83.6758451,jshiver20,2013,3,22,18,29,@orangefever1 they dnt have anything better to do they want beat us again so they have nothing else to do but cry and blow snot bubbles,,beat,4614521509600416637,TN
51.6550798416,-3.81192493439,AJHamilton_,2013,3,22,18,29,Can't beat a kit Kat chunky! #worldy,#worldy,beat,578649065752861192,Wales
43.1643587498,-75.782655641,a2mitch22,2013,3,22,18,29,And all you fucking haters go beat your meat... 😉👋👍 #HU,#HU,beat,-2589737429566069638,NY
51.6117815115,0.520161464811,WaxSmithUK,2013,3,22,18,29,Nothing will ever beat @Danieljohnson95's drunken dancing I swear to fucking god,,beat,-9178220766651425938,UNKNOWN
42.4139242148,-124.423547302,keirradelrey,2013,3,22,18,29,pretty sure that's rape......,,rape,-8698369645282491854,OR
0.0,0.0,filmouk,2013,3,22,18,29,@downsouthstevey @Jambonito it’s the rape tweets you’re missing out on. Will discuss next weekend.,,rape,8545590271033657778,UNKNOWN
53.3897980942,-6.29166534299,DanielleAleesha,2013,3,22,18,27,@rejjiesnow Rape the shit out that twitter!,,rape,3428566345861005525,Dublin
50.9084002,-1.4127854,HeyyLivi,2013,3,22,18,22,Me: oh look the blood from her stab wound has gone dad: thats persil that! Omg,,stab,-2487101780558354626,UNKNOWN
38.5934014852,-75.3095434048,JaeS87,2013,3,22,18,29,"Fight me over some money , nigga don't shoot me over no bitch!!",,shoot,1358286712930089147,DE
40.749773728,-73.9856317273,AltjanaStyle,2013,3,22,18,29,Great shoot with viva-fashion... http://t.co/7c2uFz7dff,,shoot,2415623922753224779,NY
51.5121731381,-0.13442342437,THE_LOVESTREET,2013,3,22,18,29,"@small_and_co @thatdresssecret @liliandida @ldcouture @rihmagazine @racheldrewer :):)) Can't wait 2 shoot your #Portraits tomorrow, ladies!",#Portraits,shoot,-4304046651531177399,UNKNOWN
44.3164517889,-96.7830899516,Luv_or_Hate_idc,2013,3,22,19,29,@snyd_eric13 fuck you,,fuck,6902145888513801061,SD
36.0728717,-115.0098,TRaww35,2013,3,22,19,29,Im never bring shit for anybody to school anymore,,shit,7846046697535676690,NV
53.7641565183,-2.70824376546,WroeDavid,2013,3,22,19,29,"Shit times when Laura's got a tax rebate, the absinthe gets taken out",,shit,-466910135713771318,UNKNOWN
41.88389621,-87.8990347761,_LuckyWorld,2013,3,22,19,29,How did you lose that shit,,shit,2475545582052995206,IL
42.8996246,-78.8913102,stellaperri,2013,3,22,19,29,"Complains about having a stomach ache, continues eating big ass burito",,ass,-6851845327421897547,NY
35.3108567,-106.5516341,Daynasaur_,2013,3,22,19,29,"Dude, you're ugly and you have a stupid ass snaggle tooth. Dipshit",,ass,2760234807017514436,NM
39.2379468726,-76.6915623286,NiggerMidget,2013,3,22,19,25,"@TrillaryBvnks ""You like that white boy cock you nigger bitch"" lmaooo",,nigger,-4506547498734167348,MD
39.2374289129,-76.6919375864,NiggerMidget,2013,3,22,19,23,I still think it'd be hot if people used the word nigger during sex lol,,nigger,-5934810218270632140,MD
37.6456726436,-120.974552874,Snazzy_Alex,2013,3,22,19,22,@Aniion @woricp go away nigger,,nigger,-1925322682721412863,CA
53.5813565624,-1.17684499837,_abbeygreen,2013,3,22,19,29,"all i seem to do is cry when things go wrong, faggot.",,faggot,-7284134544584573241,England
0.0,0.0,LOUIS_APPROVES,2013,3,22,19,28,AMERICAS NEXT TOP FAGGOT IS HERE,,faggot,1619117403128938516,UNKNOWN
55.9473729033,-3.20606866544,SimonBrownn,2013,3,22,19,29,@Ryaaann92 fuck off like you'll help a brother out ya bog cunt,,cunt,-6396690255089290689,Scotland
33.6363265188,-117.869919006,claire_dubois1,2013,3,22,19,28,@kamckeever @andrew_tenbrink I'm standing up for you slut,,slut,886554114188385656,CA
55.9903509357,-2.51268535853,LookItsBlair,2013,3,22,19,28,You deserve what you'll probably get. Slut.,,slut,-1711014604730249140,UNKNOWN
33.6748269445,-117.902439557,MaryGThang_,2013,3,22,19,29,"How do you say, attention whore?",,whore,-4188263430611302819,CA
7.72464,8.53684,Bobby_heinz,2013,3,22,19,29,"TWINKLE TWINKLE LITTLE WHORE you're at school, not Jersey Shore. you're a slutty, orange mess PLEASE GO FIND A LONGER DRESS.",,whore,4429429285822991196,Benue
0.0,0.0,ilana_fay7,2013,3,22,19,29,i shower naked...im such a whore.,,whore,-942736291272324201,UNKNOWN
33.7541373629,-78.9392107775,KatieGiorgio,2013,3,22,19,28,I ain't about that whore life,,whore,-3358594794636466908,SC
26.672892,-80.6755655,Mr_Dis_Dick,2013,3,22,19,29,Waitin 4 My Nigga 2 Slide Thru &amp; Chill Wit Ah Nigga #SmokeDatShit,#SmokeDatShit,dick,3973620998428492863,FL
41.2533277553,-81.7911418062,A_Kuch32,2013,3,22,19,29,Crazy that Mentor beat Northfield and Brunswick beat Mentor Northfield was the best in the state,,beat,4773926059621076926,OH
0.0,0.0,LOUIS_APPROVES,2013,3,22,19,29,HE MIGHT BE LOUIS TOMLISON BUT IM GOING TO RAPE YOU http://t.co/CnYwWm0WVE,,rape,6702098084347387956,UNKNOWN
18.9812546,-99.2471231,adriana_dvg,2013,3,22,19,28,#LokiPayneFollowingSpree folling me or a rape you,#LokiPayneFollowingSpree,rape,5164562565694996551,MOR
25.877673282,-80.189157913,kiddmadonny,2013,3,22,19,29,After Wurkout Shoot in the Shower photo by @dalegstine    #workout #wurkout #kidd #kiddmadonny… http://t.co/JbUPxOwNwW,#workout|#wurkout|#kidd|#kiddmadonny,shoot,6239142550353439426,FL
35.4627865694,-97.6407616769,B_R_Patt_23,2013,3,22,19,29,Boy I swear Villanova guards have the green light to shoot! Good lord,,shoot,-1846515561128326009,OK
40.2456794121,-76.7838014011,VitoDepiero,2013,3,22,19,44,Love when my young buls actually listen to what I tell em to do and it works out in they favor that shit feels great,,shit,-1714796638100322404,PA
36.0444194045,-79.9393833935,LaurraSimpson,2013,3,22,19,44,Kill. Me. Now. So not in the mood for this shit tonight. 😡,,shit,7022322746630391740,NC
38.69483471,-90.37104606,mmiskimon,2013,3,22,19,44,"@genenir. Yea, Juan needs to know. There has to be a way to check out for sure. This bitch did it bc of her not going on trip anymore",,bitch,3704059558622996524,MO
33.9312839172,-117.990340367,M0RG,2013,3,22,19,44,"@jennn143 I thought it was gonna say ""learn to park bitch"" hahah yes! Let me know when!",,bitch,8449023165603453002,CA
25.7281808468,-80.3659712632,ThatNiggaEddiee,2013,3,22,19,44,Bitch get up.,,bitch,-6911173640174387150,FL
0.0,0.0,TheReal_Blitted,2013,3,22,19,44,@rickyrozay fight me you pussy bitch.,,bitch,3626602285512360272,UNKNOWN
28.4822362103,-81.2690545154,Joooohhhhnnn,2013,3,22,19,44,@witcho_ugly_ass LMFAOO.. Thank you,,ass,7673166015294803514,FL
42.4941127,-83.2875517,Hollywud_PHRESH,2013,3,22,19,44,Greg a asshole but he got the hoes,,asshole,4478272177336026307,MI
51.5477194084,-0.22504313115,TheRealTelms,2013,3,22,19,43,@COKEBOYCALI__ you bloody asshole loool,,asshole,1753069105037829186,England
33.887386,-79.1443637,JockMyWingss,2013,3,22,19,43,"A hoe will:suck ya dick,ride ya dixk,and let you finger them anywhere!
A bucket will :lick ya ass crack,put ya dick in they asshole,teabag!",,asshole,7629269278866899081,SC
28.0434603011,-82.5923656673,sophblasko,2013,3,22,19,38,@katiebright21 @zachwatson_ @ayeereilly come nigger licker,,nigger,-1622489563136017643,FL
0.0,0.0,RyanHoffic1al,2013,3,22,19,36,"@JustinAkley @iSpitKerosene @PhathomHD Who were you planing on use that ""Nigger Beater"" on bitch?",,nigger,8359676122861527939,UNKNOWN
40.348686457,-76.7912250353,TheDopest_16,2013,3,22,19,34,real nigger what's up? 😂😂,,nigger,-419172783483885027,PA
0.0,0.0,DynamiteNoBang,2013,3,22,19,33,higher than a fat nigger bitch blood pressure. hahahaha. i don't smoke.,,nigger,-4565839148231233986,UNKNOWN
32.6411550203,-97.1841863536,AntiAnkleSocks,2013,3,22,19,43,what kinda faggot doesn't download a leak and waits for the album to come out in stores?,,faggot,5997173841978465612,TX
0.0,0.0,Sergihoe330,2013,3,22,19,42,“@ysucrushes: Jimmy Juliano.... yes lawddddd! — YSUcrushes http://t.co/BY68PhzGjW” @JimboooSliceee you made that yourself faggot,,faggot,537133116824999925,UNKNOWN
51.7172967267,-4.03262735906,Brianevans92,2013,3,22,19,43,@NathanPLogan #notscared #laughing #gypsy #cunt 😂 winner didnt bite kept cool #changedperson,#notscared|#laughing|#gypsy|#cunt|#changedperson,cunt,-5411798258887163912,UNKNOWN
51.3086823375,-0.0514809787274,mica_micaelaa,2013,3,22,19,44,@annalisecandy I can't go before 11 because of work and is dead before 11 so I meet you there slut face 😏,,slut,-6418085455732670024,UNKNOWN
32.7524991,-96.6675317,xnaturee,2013,3,22,19,44,You're a man whore no one cares.,,whore,-5420805975927974536,TX
30.4581815377,-89.0719327145,Drew_0_9,2013,3,22,19,44,This bitch said people are gettin married an havin kids cause (we growin up) BITCH I bet if you didn't have a kid you would still be a whore,,whore,4424089992146271599,MS
34.1028676,-118.0273094,nikkiijuarez,2013,3,22,19,43,@thatQTlisaa shut up u whore,,whore,5585228049336268165,CA
34.0183669562,-117.516339719,FuckinJaz,2013,3,22,19,44,Suck a dick,,dick,-412135479692310733,CA
34.2339216796,-118.472314577,slyxthrow,2013,3,22,19,44,@Yodaa96 coming from the one who always tried grabbing my dick (x,,dick,1784524828051542619,CA
51.527979624,0.440035873521,NickJamesMurray,2013,3,22,19,42,@JustMeeTweets you funny fucker,,fucker,-2410220658270973659,UNKNOWN
35.6108941092,-77.371327635,sarahxolynn,2013,3,22,19,41,If any sketchy mother fucker EVER tries to steal my phone again their momma will have to be planning a funeral,,fucker,-722622094091701956,NC
6.53709,3.36195,Sostarsea,2013,3,22,19,44,@THEBEAT999FM beat of life. She dey do me!!,,beat,-4759694441930553736,Lagos
13.1105117493,-59.6181311751,ShomariJ92,2013,3,22,19,44,A lot of girls beat bad is RH den“@khaaa_x: RT @LoveRicka_: Common sense beat education bad is rashole!!”,,beat,-1125342857268041214,Saint Michael
0.0,0.0,TheReal_Blitted,2013,3,22,19,44,@rickyrozay fight me you pussy bitch.,,fight,3626602285512360272,UNKNOWN
0.0,0.0,tracylaneve,2013,3,22,19,44,it better be a goood night or i might stab someone,,stab,8186433410572239495,UNKNOWN
53.0769675519,-2.33723936043,sabaa__x,2013,3,22,19,44,#MemoriesOfPakistan @Muz9606 trying to shoot the chipkalis with his gun! Haah 😄,#MemoriesOfPakistan,shoot,-6400917716201467719,England
38.4808272031,-76.5505062976,Jessjess1496,2013,3,22,19,44,Can't wait for the photo shoot in April ((:,,shoot,-7492072148958216293,MD
39.1511160555,-84.6364064143,halesbutler,2013,3,22,19,59,Hahhahaha fuck you .,,fuck,-8585313230425649682,OH
53.7723281317,-0.312049291839,ChloeNicholsonn,2013,3,22,19,59,Why am I so fucking frigid urgh fuck sake,,fuck,3594957092499167558,England
33.5274439,-86.7731531,hestillmyhoe_,2013,3,22,19,59,@YouLove_Ebony I know I feel sick Nd shit stomach hurting don't feel good feel some kinda way Laying here bored out my mind,,shit,-3020676935577719367,AL
36.3249152899,-119.286954403,B_E_R_T_O_18,2013,3,22,19,59,@F_R_E_S_A yeah you said that and I said same shit would of happened to Corona or any other goalie,,shit,2829776140874941394,CA
33.9460008,-118.278321,jackie_jax_21,2013,3,22,19,59,"@planetjedward this is a big deal..whoa, you weren't kidding when you said 2013 was gonna be your BITCH! Ha ;)",,bitch,4078306020506775370,CA
51.8997475,4.4871184,Shivanoooo,2013,3,22,19,59,BEYONCE GONNA TAKE THIS BITCH DOWN #RTL5,#RTL5,bitch,7516072545230259470,ZH
38.7921320089,-90.2437421401,Aniiimaniac,2013,3,22,19,59,"Soooooo when ""IM faithful"", you cheat? That's how you know the world fucked up. Don't trust no bitch!",,bitch,-2168412297409660711,MO
29.6332792612,-95.4730514345,BegginForMOE,2013,3,22,19,59,Missing Frontier Fiesta with my girls because of this stupid ass test!,,ass,-3034993288517255048,TX
52.5731141,-1.9803719,loving1D4life,2013,3,22,19,59,"""@1DReport: Louis' butt is so nice ok bye -A http://t.co/QOVVXl74yF"" DAT ASS",,ass,8755087820929435104,UNKNOWN
41.5412177,-83.6986635,breeeeecopley,2013,3,22,19,58,@steviebeyer @BennyUnc Steelers suck asshole. my packers kicked their ass (;,,asshole,2050787225803893417,OH
40.4036201744,-74.2702475718,AlexDelesky,2013,3,22,19,58,Alright now whos the asshole.. You know who you are fuck you,,asshole,-7602879099544940995,NJ
34.0583387437,-84.5398060699,JuiicyOoocy,2013,3,22,19,58,Dont Be An Asshole Towards Me Because You Didn't Keep Your Word,,asshole,5618278522234224049,GA
44.669243453,-63.6166106277,derrekbgn,2013,3,22,19,58,Asshole @lauriecburns is making me want whisky so bad.,,asshole,4399542011461740782,NS
40.0270481278,-75.049088988,CarpinoNick,2013,3,22,19,57,"Just saw @mmurph_ say ""perffff"" fucking faggot.",,faggot,-1655701546534504491,PA
27.8634867585,-97.6808365994,smurray302,2013,3,22,19,58,"Maybe not die... But, get the fuck out of my house, cunt",,cunt,6186486340495609069,TX
52.5950287657,-2.12986799356,HazzyBhachu,2013,3,22,19,59,@Sabacherry @ali9ayesha let's put some clothes on it!! Besharam bull always being naked its such a slut 8-),,slut,-7259747341043182548,UNKNOWN
0.0,0.0,SunxCity,2013,3,22,19,59,"If a band slut EVER tries kicking/ following my love again, i will get upset. Stupid slut.",,slut,5542294656877807010,UNKNOWN
39.9122812506,-104.95723078,RaposaVince,2013,3,22,19,58,"Bella, you're a fucking monster slut.",,slut,9031760207268036658,CO
44.9441899769,-93.0991926507,B_Dicus,2013,3,22,19,58,"Puck slut= alarming bedazzled jeans, trashy dye job, usually love handles??

Superfan= jersey, sign, etc. 

GF= anything MK / North Face😘",,slut,-8625513261973069477,MN
